year,round,race_name,circuit,date,race_id,driver,driver_number,team,position,grid_position,points,status,is_winner,is_podium,is_points,is_dnf,fastest_lap,quali_position,q1_time,q2_time,q3_time,is_fastest_lap
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,RIC,3,RB,13.0,14.0,0.0,Finished,0,0,0,0,,15.0,103.547,,,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,ZHO,24,Kick Sauber,14.0,17.0,0.0,Finished,0,0,0,0,,18.0,104.246,,,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,OCO,31,Alpine,15.0,20.0,0.0,Lapped,0,0,0,0,,19.0,104.504,,,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,BOT,77,Kick Sauber,16.0,16.0,0.0,Lapped,0,0,0,0,,17.0,103.618,,,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,PER,11,Red Bull Racing,17.0,4.0,0.0,Retired,0,0,0,1,,4.0,103.213,102.263,101.813,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,SAI,55,Ferrari,18.0,3.0,0.0,Retired,0,0,0,1,,3.0,103.357,102.503,101.805,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,STR,18,Aston Martin,19.0,13.0,0.0,Retired,0,0,0,1,,14.0,103.37,103.404,,0
2024,17,Azerbaijan Grand Prix,Baku,2024-09-15,2024_17,TSU,22,RB,20.0,11.0,0.0,Retired,0,0,0,1,,12.0,103.337,103.035,,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,NOR,4,McLaren,1.0,1.0,25.0,Finished,1,1,1,0,,1.0,90.002,90.007,89.525,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,VER,1,Red Bull Racing,2.0,2.0,18.0,Finished,0,1,1,0,,2.0,90.157,89.68,89.728,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,PIA,81,McLaren,3.0,5.0,15.0,Finished,0,1,1,0,,5.0,90.258,89.64,89.953,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,RUS,63,Mercedes,4.0,4.0,12.0,Finished,0,0,1,0,,4.0,90.811,90.153,89.867,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,LEC,16,Ferrari,5.0,9.0,10.0,Finished,0,0,1,0,,9.0,90.786,89.747,,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,HAM,44,Mercedes,6.0,3.0,8.0,Finished,0,0,1,0,,3.0,90.393,89.929,89.841,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,SAI,55,Ferrari,7.0,10.0,6.0,Finished,0,0,1,0,,10.0,90.67,90.108,,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,ALO,14,Aston Martin,8.0,7.0,4.0,Lapped,0,0,1,0,,7.0,90.684,90.45,90.214,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,HUL,27,Haas F1 Team,9.0,6.0,2.0,Lapped,0,0,1,0,,6.0,90.724,90.15,90.115,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,PER,11,Red Bull Racing,10.0,13.0,1.0,Lapped,0,0,1,0,,13.0,90.624,90.579,,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,COL,43,Williams,11.0,12.0,0.0,Lapped,0,0,0,0,,12.0,90.704,90.481,,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,TSU,22,RB,12.0,8.0,0.0,Lapped,0,0,0,0,,8.0,90.716,90.289,90.354,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,OCO,31,Alpine,13.0,15.0,0.0,Lapped,0,0,0,0,,15.0,90.958,90.769,,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,STR,18,Aston Martin,14.0,17.0,0.0,Lapped,0,0,0,0,,17.0,91.094,,,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,ZHO,24,Kick Sauber,15.0,20.0,0.0,Lapped,0,0,0,0,,20.0,92.054,,,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,BOT,77,Kick Sauber,16.0,19.0,0.0,Lapped,0,0,0,0,,19.0,91.572,,,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,GAS,10,Alpine,17.0,18.0,0.0,Lapped,0,0,0,0,,18.0,91.312,,,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,RIC,3,RB,18.0,16.0,0.0,Lapped,0,0,0,0,,16.0,91.085,,,1
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,MAG,20,Haas F1 Team,19.0,14.0,0.0,Retired,0,0,0,1,,14.0,90.829,90.653,,0
2024,18,Singapore Grand Prix,Marina Bay,2024-09-22,2024_18,ALB,23,Williams,20.0,11.0,0.0,Retired,0,0,0,1,,11.0,90.679,90.474,,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,LEC,16,Ferrari,1.0,4.0,25.0,Finished,1,1,1,0,,4.0,93.241,92.962,92.74,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,SAI,55,Ferrari,2.0,3.0,18.0,Finished,0,1,1,0,,3.0,93.556,92.836,92.652,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,VER,1,Red Bull Racing,3.0,2.0,15.0,Finished,0,1,1,0,,2.0,93.046,92.584,92.361,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,NOR,4,McLaren,4.0,1.0,12.0,Finished,0,0,1,0,,1.0,93.616,92.851,92.33,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,PIA,81,McLaren,5.0,5.0,10.0,Finished,0,0,1,0,,5.0,93.864,93.057,92.95,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,RUS,63,Mercedes,6.0,20.0,8.0,Finished,0,0,1,0,,6.0,93.536,93.142,92.974,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,PER,11,Red Bull Racing,7.0,9.0,6.0,Finished,0,0,1,0,,10.0,93.611,93.02,,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,HUL,27,Haas F1 Team,8.0,11.0,4.0,Finished,0,0,1,0,,12.0,93.601,93.544,,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,LAW,30,RB,9.0,19.0,2.0,Finished,0,0,1,0,,15.0,93.339,,,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,COL,43,Williams,10.0,15.0,1.0,Finished,0,0,1,0,,17.0,94.062,,,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,MAG,20,Haas F1 Team,11.0,8.0,0.0,Finished,0,0,0,0,,9.0,93.564,93.474,93.481,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,GAS,10,Alpine,12.0,6.0,0.0,Finished,0,0,0,0,,7.0,93.55,93.162,93.018,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,ALO,14,Aston Martin,13.0,7.0,0.0,Lapped,0,0,0,0,,8.0,93.973,93.429,93.309,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,TSU,22,RB,14.0,10.0,0.0,Lapped,0,0,0,0,,11.0,93.795,93.506,,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,STR,18,Aston Martin,15.0,13.0,0.0,Lapped,0,0,0,0,,14.0,94.033,93.759,,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,ALB,23,Williams,16.0,14.0,0.0,Lapped,0,0,0,0,,16.0,94.051,,,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,BOT,77,Kick Sauber,17.0,16.0,0.0,Lapped,0,0,0,0,,18.0,94.152,,,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,OCO,31,Alpine,18.0,12.0,0.0,Lapped,0,0,0,0,,13.0,93.986,93.597,,1
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,ZHO,24,Kick Sauber,19.0,18.0,0.0,Lapped,0,0,0,0,,20.0,94.228,,,0
2024,19,United States Grand Prix,Austin,2024-10-20,2024_19,HAM,44,Mercedes,20.0,17.0,0.0,Retired,0,0,0,1,,19.0,94.154,,,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,SAI,55,Ferrari,1.0,1.0,25.0,Finished,1,1,1,0,,1.0,76.778,76.515,75.946,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,NOR,4,McLaren,2.0,3.0,18.0,Finished,0,1,1,0,,3.0,76.505,76.301,76.26,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,LEC,16,Ferrari,3.0,4.0,16.0,Finished,0,1,1,0,,4.0,76.972,76.641,76.265,1
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,HAM,44,Mercedes,4.0,6.0,12.0,Finished,0,0,1,0,,6.0,77.306,76.973,76.651,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,RUS,63,Mercedes,5.0,5.0,10.0,Finished,0,0,1,0,,5.0,77.194,76.937,76.356,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,VER,1,Red Bull Racing,6.0,2.0,8.0,Finished,0,0,1,0,,2.0,76.803,76.514,76.171,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,MAG,20,Haas F1 Team,7.0,7.0,6.0,Finished,0,0,1,0,,7.0,77.125,77.003,76.886,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,PIA,81,McLaren,8.0,17.0,4.0,Finished,0,0,1,0,,17.0,77.597,,,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,HUL,27,Haas F1 Team,9.0,10.0,2.0,Lapped,0,0,1,0,,10.0,77.186,76.995,77.365,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,GAS,10,Alpine,10.0,8.0,1.0,Lapped,0,0,1,0,,8.0,77.149,77.048,76.892,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,STR,18,Aston Martin,11.0,14.0,0.0,Lapped,0,0,0,0,,14.0,77.407,77.294,,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,COL,43,Williams,12.0,16.0,0.0,Lapped,0,0,0,0,,16.0,77.558,,,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,OCO,31,Alpine,13.0,0.0,0.0,Lapped,0,0,0,0,,19.0,77.617,,,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,BOT,77,Kick Sauber,14.0,15.0,0.0,Lapped,0,0,0,0,,15.0,77.393,77.817,,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,ZHO,24,Kick Sauber,15.0,19.0,0.0,Lapped,0,0,0,0,,20.0,78.072,,,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,LAW,30,RB,16.0,12.0,0.0,Lapped,0,0,0,0,,12.0,77.38,77.162,,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,PER,11,Red Bull Racing,17.0,18.0,0.0,Lapped,0,0,0,0,,18.0,77.611,,,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,ALO,14,Aston Martin,18.0,13.0,0.0,Retired,0,0,0,1,,13.0,77.307,77.168,,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,ALB,23,Williams,19.0,9.0,0.0,Retired,0,0,0,1,,9.0,77.189,76.988,77.065,0
2024,20,Mexico City Grand Prix,Mexico City,2024-10-27,2024_20,TSU,22,RB,20.0,11.0,0.0,Retired,0,0,0,1,,11.0,77.182,77.129,,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,VER,1,Red Bull Racing,1.0,17.0,26.0,Finished,1,1,1,0,,12.0,88.522,87.771,,1
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,OCO,31,Alpine,2.0,4.0,18.0,Finished,0,1,1,0,,4.0,89.171,86.206,84.475,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,GAS,10,Alpine,3.0,13.0,15.0,Finished,0,1,1,0,,15.0,89.42,89.614,,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,RUS,63,Mercedes,4.0,2.0,12.0,Finished,0,0,1,0,,2.0,89.121,86.307,83.578,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,LEC,16,Ferrari,5.0,6.0,10.0,Finished,0,0,1,0,,6.0,89.839,86.097,84.525,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,NOR,4,McLaren,6.0,1.0,8.0,Finished,0,0,1,0,,1.0,90.944,84.844,83.405,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,TSU,22,RB,7.0,3.0,6.0,Finished,0,0,1,0,,3.0,89.172,86.464,84.111,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,PIA,81,McLaren,8.0,8.0,4.0,Finished,0,0,1,0,,8.0,90.114,84.686,84.686,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,LAW,30,RB,9.0,5.0,2.0,Finished,0,0,1,0,,5.0,90.758,85.654,84.484,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,HAM,44,Mercedes,10.0,14.0,1.0,Finished,0,0,1,0,,16.0,91.15,,,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,PER,11,Red Bull Racing,11.0,12.0,0.0,Finished,0,0,0,0,,13.0,90.035,88.158,,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,BEA,50,Haas F1 Team,12.0,15.0,0.0,Finished,0,0,0,0,,17.0,91.229,,,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,BOT,77,Kick Sauber,13.0,11.0,0.0,Finished,0,0,0,0,,11.0,90.633,86.472,,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,ALO,14,Aston Martin,14.0,9.0,0.0,Finished,0,0,0,0,,9.0,90.207,88.998,88.998,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,ZHO,24,Kick Sauber,15.0,19.0,0.0,Finished,0,0,0,0,,20.0,92.263,,,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,SAI,55,Ferrari,16.0,20.0,0.0,Retired,0,0,0,1,,14.0,90.303,89.406,,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,COL,43,Williams,17.0,16.0,0.0,Retired,0,0,0,1,,18.0,91.27,,,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,ALB,23,Williams,18.0,7.0,0.0,Did not start,0,0,0,0,,7.0,89.072,84.657,84.657,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,STR,18,Aston Martin,19.0,10.0,0.0,Did not start,0,0,0,0,,10.0,90.58,86.334,,0
2024,21,São Paulo Grand Prix,São Paulo,2024-11-03,2024_21,HUL,27,Haas F1 Team,20.0,18.0,0.0,Disqualified,0,0,0,0,,19.0,91.623,,,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,RUS,63,Mercedes,1.0,1.0,25.0,Finished,1,1,1,0,,1.0,93.186,92.779,92.312,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,HAM,44,Mercedes,2.0,10.0,18.0,Finished,0,1,1,0,,10.0,93.225,92.567,108.106,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,SAI,55,Ferrari,3.0,2.0,15.0,Finished,0,1,1,0,,2.0,93.484,92.711,92.41,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,LEC,16,Ferrari,4.0,4.0,12.0,Finished,0,0,1,0,,4.0,93.446,93.016,92.783,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,VER,1,Red Bull Racing,5.0,5.0,10.0,Finished,0,0,1,0,,5.0,93.299,93.085,92.797,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,NOR,4,McLaren,6.0,6.0,9.0,Finished,0,0,1,0,,6.0,93.592,93.099,93.008,1
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,PIA,81,McLaren,7.0,8.0,6.0,Finished,0,0,1,0,,8.0,93.45,93.024,93.033,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,HUL,27,Haas F1 Team,8.0,9.0,4.0,Finished,0,0,1,0,,9.0,93.92,93.114,93.062,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,TSU,22,RB,9.0,7.0,2.0,Finished,0,0,1,0,,7.0,93.789,93.089,93.029,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,PER,11,Red Bull Racing,10.0,15.0,1.0,Finished,0,0,1,0,,16.0,94.155,,,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,ALO,14,Aston Martin,11.0,16.0,0.0,Finished,0,0,0,0,,17.0,94.258,,,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,MAG,20,Haas F1 Team,12.0,12.0,0.0,Finished,0,0,0,0,,12.0,93.991,93.297,,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,ZHO,24,Kick Sauber,13.0,13.0,0.0,Finished,0,0,0,0,,13.0,94.079,93.566,,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,COL,43,Williams,14.0,20.0,0.0,Finished,0,0,0,0,,14.0,93.746,93.749,,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,STR,18,Aston Martin,15.0,18.0,0.0,Finished,0,0,0,0,,20.0,94.484,,,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,LAW,30,RB,16.0,14.0,0.0,Finished,0,0,0,0,,15.0,94.087,94.257,,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,OCO,31,Alpine,17.0,11.0,0.0,Lapped,0,0,0,0,,11.0,93.968,93.221,,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,BOT,77,Kick Sauber,18.0,19.0,0.0,Lapped,0,0,0,0,,19.0,94.43,,,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,ALB,23,Williams,19.0,17.0,0.0,Retired,0,0,0,1,,18.0,94.425,,,0
2024,22,Las Vegas Grand Prix,Las Vegas,2024-11-23,2024_22,GAS,10,Alpine,20.0,3.0,0.0,Retired,0,0,0,1,,3.0,93.691,92.879,92.664,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,VER,1,Red Bull Racing,1.0,2.0,25.0,Finished,1,1,1,0,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,LEC,16,Ferrari,2.0,5.0,18.0,Finished,0,1,1,0,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,PIA,81,McLaren,3.0,4.0,15.0,Finished,0,1,1,0,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,RUS,63,Mercedes,4.0,1.0,12.0,Finished,0,0,1,0,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,GAS,10,Alpine,5.0,11.0,10.0,Finished,0,0,1,0,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,SAI,55,Ferrari,6.0,7.0,8.0,Finished,0,0,1,0,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,ALO,14,Aston Martin,7.0,8.0,6.0,Finished,0,0,1,0,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,ZHO,24,Kick Sauber,8.0,12.0,4.0,Finished,0,0,1,0,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,MAG,20,Haas F1 Team,9.0,10.0,2.0,Finished,0,0,1,0,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,NOR,4,McLaren,10.0,3.0,2.0,Finished,0,0,1,0,,20.0,,,,1
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,BOT,77,Kick Sauber,11.0,13.0,0.0,Finished,0,0,0,0,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,HAM,44,Mercedes,12.0,6.0,0.0,Finished,0,0,0,0,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,TSU,22,RB,13.0,14.0,0.0,Finished,0,0,0,0,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,LAW,30,RB,14.0,17.0,0.0,Finished,0,0,0,0,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,ALB,23,Williams,15.0,16.0,0.0,Lapped,0,0,0,0,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,HUL,27,Haas F1 Team,16.0,18.0,0.0,Retired,0,0,0,1,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,PER,11,Red Bull Racing,17.0,9.0,0.0,Retired,0,0,0,1,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,STR,18,Aston Martin,18.0,15.0,0.0,Retired,0,0,0,1,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,COL,43,Williams,19.0,19.0,0.0,Retired,0,0,0,1,,20.0,,,,0
2024,23,Qatar Grand Prix,Lusail,2024-12-01,2024_23,OCO,31,Alpine,20.0,20.0,0.0,Retired,0,0,0,1,,20.0,,,,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,NOR,4,McLaren,1.0,1.0,25.0,Finished,1,1,1,0,,1.0,75.912,75.415,75.096,1
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,VER,1,Red Bull Racing,2.0,3.0,18.0,Finished,0,1,1,0,,3.0,76.018,75.565,75.481,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,RUS,63,Mercedes,3.0,4.0,15.0,Finished,0,1,1,0,,4.0,75.971,75.798,75.546,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,ANT,12,Mercedes,4.0,16.0,12.0,Finished,0,0,1,0,,16.0,76.525,,,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,ALB,23,Williams,5.0,6.0,10.0,Finished,0,0,1,0,,6.0,76.245,76.017,75.737,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,STR,18,Aston Martin,6.0,13.0,8.0,Finished,0,0,1,0,,13.0,76.369,76.483,,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,HUL,27,Kick Sauber,7.0,17.0,6.0,Finished,0,0,1,0,,17.0,76.579,,,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,LEC,16,Ferrari,8.0,7.0,4.0,Finished,0,0,1,0,,7.0,76.029,75.827,75.755,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,PIA,81,McLaren,9.0,2.0,2.0,Finished,0,0,1,0,,2.0,76.062,75.468,75.18,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,HAM,44,Ferrari,10.0,8.0,1.0,Finished,0,0,1,0,,8.0,76.213,75.919,75.973,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,GAS,10,Alpine,11.0,9.0,0.0,Finished,0,0,0,0,,9.0,76.328,76.112,75.98,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,TSU,22,Racing Bulls,12.0,5.0,0.0,Finished,0,0,0,0,,5.0,76.225,76.009,75.67,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,OCO,31,Haas F1 Team,13.0,19.0,0.0,Finished,0,0,0,0,,19.0,77.147,,,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,BEA,87,Haas F1 Team,14.0,20.0,0.0,Finished,0,0,0,0,,20.0,,,,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,LAW,30,Red Bull Racing,15.0,18.0,0.0,Retired,0,0,0,1,,18.0,77.094,,,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,BOR,5,Kick Sauber,16.0,15.0,0.0,Retired,0,0,0,1,,15.0,76.516,77.52,,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,ALO,14,Aston Martin,17.0,12.0,0.0,Retired,0,0,0,1,,12.0,76.288,76.453,,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,SAI,55,Williams,18.0,10.0,0.0,Retired,0,0,0,1,,10.0,76.36,75.931,76.062,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,DOO,7,Alpine,19.0,14.0,0.0,Retired,0,0,0,1,,14.0,76.315,76.863,,0
2025,1,Australian Grand Prix,Melbourne,2025-03-16,2025_1,HAD,6,Racing Bulls,20.0,11.0,0.0,Retired,0,0,0,1,,11.0,76.354,76.175,,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,PIA,81,McLaren,1.0,1.0,25.0,Finished,1,1,1,0,,1.0,91.591,91.2,90.641,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,NOR,4,McLaren,2.0,3.0,18.0,Finished,0,1,1,0,,3.0,90.983,90.787,90.793,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,RUS,63,Mercedes,3.0,2.0,15.0,Finished,0,1,1,0,,2.0,91.295,91.307,90.723,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,VER,1,Red Bull Racing,4.0,4.0,12.0,Finished,0,0,1,0,,4.0,91.424,91.142,90.817,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,OCO,31,Haas F1 Team,5.0,11.0,10.0,Finished,0,0,1,0,,11.0,91.876,91.625,,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,ANT,12,Mercedes,6.0,8.0,8.0,Finished,0,0,1,0,,8.0,91.676,91.59,91.103,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,ALB,23,Williams,7.0,10.0,6.0,Finished,0,0,1,0,,10.0,91.503,91.595,91.706,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,BEA,87,Haas F1 Team,8.0,17.0,4.0,Finished,0,0,1,0,,17.0,92.018,,,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,STR,18,Aston Martin,9.0,14.0,2.0,Finished,0,0,1,0,,14.0,91.923,91.773,,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,SAI,55,Williams,10.0,15.0,1.0,Finished,0,0,1,0,,15.0,91.628,91.84,,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,HAD,6,Racing Bulls,11.0,7.0,0.0,Finished,0,0,0,0,,7.0,91.162,91.253,91.079,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,LAW,30,Red Bull Racing,12.0,20.0,0.0,Finished,0,0,0,0,,20.0,92.174,,,0
2025,2,Chinese Grand Prix,Shanghai,2025-03-23,2025_2,DOO,7,Alpine,13.0,18.0,0.0,Finished,0,0,0,0,,18.0,92.092,,,0
